title,link,description,{http://purl.org/rss/1.0/modules/content/}encoded,pubDate,guid,ID
b'Diverse Gew\xc3\xbcrze/Gew\xc3\xbcrzmischungen',b'https://www.lebensmittelwarnung.de/bvl-lmw-de/detail/lebensmittel/72310',"b'<b>Produktbezeichnung:</b>\nDiverse Gew\xc3\xbcrze/Gew\xc3\xbcrzmischungen<br/>\n<b>Typ:</b>\nLebensmittel<br/>\n<b>Hersteller (Inverkehrbringer):</b>\nFa. Raimund Hofmann Industrietechnik GmbH (Hersteller), Vertrieb \xc3\xbcber diverse Inverkehrbringer<br/>\n<b>Grund der Warnung:</b>\nSalmonellen<br/>\n<b>Betroffene L\xc3\xa4nder:</b>\nBaden-W\xc3\xbcrttemberg, Bayern, Berlin, Brandenburg, Bremen, Hamburg, Hessen, Mecklenburg-Vorpommern, Niedersachsen, Nordrhein-Westfalen, Rheinland-Pfalz, Saarland, Sachsen, Sachsen-Anhalt, Schleswig-Holstein, Th\xc3\xbcringen<br/>\n'","b'<b>Produktbezeichnung:</b>\nDiverse Gew\xc3\xbcrze/Gew\xc3\xbcrzmischungen<br/>\n<b>Typ:</b>\nLebensmittel<br/>\n<b>Hersteller (Inverkehrbringer):</b>\nFa. Raimund Hofmann Industrietechnik GmbH (Hersteller), Vertrieb \xc3\xbcber diverse Inverkehrbringer<br/>\n<b>Grund der Warnung:</b>\nSalmonellen<br/>\n<b>Betroffene L\xc3\xa4nder:</b>\nBaden-W\xc3\xbcrttemberg, Bayern, Berlin, Brandenburg, Bremen, Hamburg, Hessen, Mecklenburg-Vorpommern, Niedersachsen, Nordrhein-Westfalen, Rheinland-Pfalz, Saarland, Sachsen, Sachsen-Anhalt, Schleswig-Holstein, Th\xc3\xbcringen<br/>\n'","b'Fri, 24 Sep 2021 17:38:37 +0000'",b'https://www.lebensmittelwarnung.de/bvl-lmw-de/detail/lebensmittel/72310',265
b'REWE Bio Apfelmark',b'https://www.lebensmittelwarnung.de/bvl-lmw-de/detail/lebensmittel/71782',"b'<img src=""https://www.lebensmittelwarnung.de/bvl-lmw-de/opensaga/attachment/c9bc268a-027a-4f49-9f09-bcf0ac02ecaf/REWE_Bio_Apfelmark.jpg"" width=""100"" /><br/>\n<b>Produktbezeichnung:</b>\nREWE Bio Apfelmark<br/>\n<b>Typ:</b>\nLebensmittel<br/>\n<b>Hersteller (Inverkehrbringer):</b>\nODW Lebensmittel GmbH\nBahnhofstra\xc3\x9fe 31\n64747 Breuberg<br/>\n<b>Grund der Warnung:</b>\nM\xc3\xb6glicher Verderb des Produktes durch Schimmel oder Hefebildung (Verg\xc3\xa4rung) vor Ablauf des angegebenen Mindesthaltbarkeitsdatums.<br/>\n<b>Betroffene L\xc3\xa4nder:</b>\nBaden-W\xc3\xbcrttemberg, Bayern, Berlin, Brandenburg, Bremen, Hamburg, Hessen, Mecklenburg-Vorpommern, Niedersachsen, Nordrhein-Westfalen, Rheinland-Pfalz, Saarland, Sachsen, Sachsen-Anhalt, Schleswig-Holstein, Th\xc3\xbcringen<br/>\n'","b'<img src=""https://www.lebensmittelwarnung.de/bvl-lmw-de/opensaga/attachment/c9bc268a-027a-4f49-9f09-bcf0ac02ecaf/REWE_Bio_Apfelmark.jpg"" width=""100"" /><br/>\n<b>Produktbezeichnung:</b>\nREWE Bio Apfelmark<br/>\n<b>Typ:</b>\nLebensmittel<br/>\n<b>Hersteller (Inverkehrbringer):</b>\nODW Lebensmittel GmbH\nBahnhofstra\xc3\x9fe 31\n64747 Breuberg<br/>\n<b>Grund der Warnung:</b>\nM\xc3\xb6glicher Verderb des Produktes durch Schimmel oder Hefebildung (Verg\xc3\xa4rung) vor Ablauf des angegebenen Mindesthaltbarkeitsdatums.<br/>\n<b>Betroffene L\xc3\xa4nder:</b>\nBaden-W\xc3\xbcrttemberg, Bayern, Berlin, Brandenburg, Bremen, Hamburg, Hessen, Mecklenburg-Vorpommern, Niedersachsen, Nordrhein-Westfalen, Rheinland-Pfalz, Saarland, Sachsen, Sachsen-Anhalt, Schleswig-Holstein, Th\xc3\xbcringen<br/>\n'","b'Mon, 13 Sep 2021 12:19:25 +0000'",b'https://www.lebensmittelwarnung.de/bvl-lmw-de/detail/lebensmittel/71782',266
b'Alpha Lipons\xc3\xa4ure 120 Kapseln',b'https://www.lebensmittelwarnung.de/bvl-lmw-de/detail/lebensmittel/68845',"b'<img src=""https://www.lebensmittelwarnung.de/bvl-lmw-de/opensaga/attachment/4e8e6974-81d3-4bca-8259-756bd8740c68/B073MXQ4R7.main.jpg"" width=""100"" /><br/>\n<b>Produktbezeichnung:</b>\nAlpha Lipons\xc3\xa4ure 120 Kapseln<br/>\n<b>Typ:</b>\nLebensmittel<br/>\n<b>Hersteller (Inverkehrbringer):</b>\nPhytochem  Nutrion GmbH\nBiedenkamp10\n21509 Glinde<br/>\n<b>Grund der Warnung:</b>\nZu hohe Menge von Alpha-Lipons\xc3\xa4ure<br/>\n<b>Betroffene L\xc3\xa4nder:</b>\nBaden-W\xc3\xbcrttemberg, Hessen, Niedersachsen, Nordrhein-Westfalen, Rheinland-Pfalz, Sachsen, Schleswig-Holstein<br/>\n'","b'<img src=""https://www.lebensmittelwarnung.de/bvl-lmw-de/opensaga/attachment/4e8e6974-81d3-4bca-8259-756bd8740c68/B073MXQ4R7.main.jpg"" width=""100"" /><br/>\n<b>Produktbezeichnung:</b>\nAlpha Lipons\xc3\xa4ure 120 Kapseln<br/>\n<b>Typ:</b>\nLebensmittel<br/>\n<b>Hersteller (Inverkehrbringer):</b>\nPhytochem  Nutrion GmbH\nBiedenkamp10\n21509 Glinde<br/>\n<b>Grund der Warnung:</b>\nZu hohe Menge von Alpha-Lipons\xc3\xa4ure<br/>\n<b>Betroffene L\xc3\xa4nder:</b>\nBaden-W\xc3\xbcrttemberg, Hessen, Niedersachsen, Nordrhein-Westfalen, Rheinland-Pfalz, Sachsen, Schleswig-Holstein<br/>\n'","b'Thu, 12 Aug 2021 10:59:23 +0000'",b'https://www.lebensmittelwarnung.de/bvl-lmw-de/detail/lebensmittel/68845',267
b'Vitaragna Eden Care ALA 500 Plus 120',b'https://www.lebensmittelwarnung.de/bvl-lmw-de/detail/lebensmittel/68485',"b'<img src=""https://www.lebensmittelwarnung.de/bvl-lmw-de/opensaga/attachment/8c260e1f-f046-4d28-bb18-9c3cd7cca27b/Produktbild.png"" width=""100"" /><br/>\n<b>Produktbezeichnung:</b>\nVitaragna Eden Care ALA 500 Plus 120<br/>\n<b>Typ:</b>\nLebensmittel<br/>\n<b>Hersteller (Inverkehrbringer):</b>\nP. u B. Konefal - Triccess GbR<br/>\n<b>Grund der Warnung:</b>\nZu hohe Menge von Alpha-Lipons\xc3\xa4ure<br/>\n<b>Betroffene L\xc3\xa4nder:</b>\nBaden-W\xc3\xbcrttemberg, Bayern, Berlin, Hessen, Niedersachsen, Nordrhein-Westfalen, Sachsen, Th\xc3\xbcringen<br/>\n'","b'<img src=""https://www.lebensmittelwarnung.de/bvl-lmw-de/opensaga/attachment/8c260e1f-f046-4d28-bb18-9c3cd7cca27b/Produktbild.png"" width=""100"" /><br/>\n<b>Produktbezeichnung:</b>\nVitaragna Eden Care ALA 500 Plus 120<br/>\n<b>Typ:</b>\nLebensmittel<br/>\n<b>Hersteller (Inverkehrbringer):</b>\nP. u B. Konefal - Triccess GbR<br/>\n<b>Grund der Warnung:</b>\nZu hohe Menge von Alpha-Lipons\xc3\xa4ure<br/>\n<b>Betroffene L\xc3\xa4nder:</b>\nBaden-W\xc3\xbcrttemberg, Bayern, Berlin, Hessen, Niedersachsen, Nordrhein-Westfalen, Sachsen, Th\xc3\xbcringen<br/>\n'","b'Fri, 06 Aug 2021 08:57:12 +0000'",b'https://www.lebensmittelwarnung.de/bvl-lmw-de/detail/lebensmittel/68485',268
b'Valeacell - Alpha Lipons\xc3\xa4ure 120 Kapseln Kunststoff und Glas',b'https://www.lebensmittelwarnung.de/bvl-lmw-de/detail/lebensmittel/67558',"b'<img src=""https://www.lebensmittelwarnung.de/bvl-lmw-de/opensaga/attachment/e76bba38-42bf-4b5a-a38f-d46a1ad9bc96/Produktbild.png"" width=""100"" /><br/>\n<b>Produktbezeichnung:</b>\nValeacell - Alpha Lipons\xc3\xa4ure 120 Kapseln Kunststoff und Glas<br/>\n<b>Typ:</b>\nLebensmittel<br/>\n<b>Hersteller (Inverkehrbringer):</b>\nFa. Valeacell<br/>\n<b>Grund der Warnung:</b>\nZu hohe Menge von Alpha-Lipons\xc3\xa4ure<br/>\n<b>Betroffene L\xc3\xa4nder:</b>\nBayern, Hessen, Niedersachsen, Schleswig-Holstein<br/>\n'","b'<img src=""https://www.lebensmittelwarnung.de/bvl-lmw-de/opensaga/attachment/e76bba38-42bf-4b5a-a38f-d46a1ad9bc96/Produktbild.png"" width=""100"" /><br/>\n<b>Produktbezeichnung:</b>\nValeacell - Alpha Lipons\xc3\xa4ure 120 Kapseln Kunststoff und Glas<br/>\n<b>Typ:</b>\nLebensmittel<br/>\n<b>Hersteller (Inverkehrbringer):</b>\nFa. Valeacell<br/>\n<b>Grund der Warnung:</b>\nZu hohe Menge von Alpha-Lipons\xc3\xa4ure<br/>\n<b>Betroffene L\xc3\xa4nder:</b>\nBayern, Hessen, Niedersachsen, Schleswig-Holstein<br/>\n'","b'Tue, 20 Jul 2021 08:19:25 +0000'",b'https://www.lebensmittelwarnung.de/bvl-lmw-de/detail/lebensmittel/67558',269
"b'Kreuzk\xc3\xbcmmel, ganze K\xc3\xb6rner'",b'https://www.lebensmittelwarnung.de/bvl-lmw-de/detail/lebensmittel/67201',"b'<img src=""https://www.lebensmittelwarnung.de/bvl-lmw-de/opensaga/attachment/5914a539-645c-4b8d-a07c-b74941c3f851/kreuzk\xc3\xbcmmel_ganz.jpg"" width=""100"" /><br/>\n<b>Produktbezeichnung:</b>\nKreuzk\xc3\xbcmmel, ganze K\xc3\xb6rner<br/>\n<b>Typ:</b>\nLebensmittel<br/>\n<b>Hersteller (Inverkehrbringer):</b>\nOrient Gate GmbH\nPinkertweg 4\n22113 Hamburg<br/>\n<b>Grund der Warnung:</b>\nAus Gr\xc3\xbcnden des vorbeugenden Verbraucherschutzes- Befund von Salmonellen -  ruft die Herstellerfirma das Produkt der Marke Abido  (50 g) zur\xc3\xbcck.<br/>\n<b>Betroffene L\xc3\xa4nder:</b>\nBaden-W\xc3\xbcrttemberg, Bayern, Berlin, Hamburg, Hessen, Mecklenburg-Vorpommern, Niedersachsen, Nordrhein-Westfalen, Sachsen, Sachsen-Anhalt, Th\xc3\xbcringen<br/>\n'","b'<img src=""https://www.lebensmittelwarnung.de/bvl-lmw-de/opensaga/attachment/5914a539-645c-4b8d-a07c-b74941c3f851/kreuzk\xc3\xbcmmel_ganz.jpg"" width=""100"" /><br/>\n<b>Produktbezeichnung:</b>\nKreuzk\xc3\xbcmmel, ganze K\xc3\xb6rner<br/>\n<b>Typ:</b>\nLebensmittel<br/>\n<b>Hersteller (Inverkehrbringer):</b>\nOrient Gate GmbH\nPinkertweg 4\n22113 Hamburg<br/>\n<b>Grund der Warnung:</b>\nAus Gr\xc3\xbcnden des vorbeugenden Verbraucherschutzes- Befund von Salmonellen -  ruft die Herstellerfirma das Produkt der Marke Abido  (50 g) zur\xc3\xbcck.<br/>\n<b>Betroffene L\xc3\xa4nder:</b>\nBaden-W\xc3\xbcrttemberg, Bayern, Berlin, Hamburg, Hessen, Mecklenburg-Vorpommern, Niedersachsen, Nordrhein-Westfalen, Sachsen, Sachsen-Anhalt, Th\xc3\xbcringen<br/>\n'","b'Wed, 14 Jul 2021 12:09:57 +0000'",b'https://www.lebensmittelwarnung.de/bvl-lmw-de/detail/lebensmittel/67201',270
b'EIFEL Quelle Classic',b'https://www.lebensmittelwarnung.de/bvl-lmw-de/detail/lebensmittel/64563',"b'<img src=""https://www.lebensmittelwarnung.de/bvl-lmw-de/opensaga/attachment/35e12af0-c728-4e9a-b8b7-23d7bf2a3a4f/FL_0522_EQ+Classic+Front.bmp"" width=""100"" /><br/>\n<b>Produktbezeichnung:</b>\nEIFEL Quelle Classic<br/>\n<b>Typ:</b>\nLebensmittel<br/>\n<b>Hersteller (Inverkehrbringer):</b>\nEIFEL-Quelle GmbH, 56656 Brohl-L\xc3\xbctzing<br/>\n<b>Grund der Warnung:</b>\nIn vereinzelten Flaschen k\xc3\xb6nnen sich Glasfragmente/Glasgries befinden<br/>\n<b>Betroffene L\xc3\xa4nder:</b>\nHessen, Niedersachsen, Nordrhein-Westfalen, Rheinland-Pfalz<br/>\n'","b'<img src=""https://www.lebensmittelwarnung.de/bvl-lmw-de/opensaga/attachment/35e12af0-c728-4e9a-b8b7-23d7bf2a3a4f/FL_0522_EQ+Classic+Front.bmp"" width=""100"" /><br/>\n<b>Produktbezeichnung:</b>\nEIFEL Quelle Classic<br/>\n<b>Typ:</b>\nLebensmittel<br/>\n<b>Hersteller (Inverkehrbringer):</b>\nEIFEL-Quelle GmbH, 56656 Brohl-L\xc3\xbctzing<br/>\n<b>Grund der Warnung:</b>\nIn vereinzelten Flaschen k\xc3\xb6nnen sich Glasfragmente/Glasgries befinden<br/>\n<b>Betroffene L\xc3\xa4nder:</b>\nHessen, Niedersachsen, Nordrhein-Westfalen, Rheinland-Pfalz<br/>\n'","b'Fri, 26 Mar 2021 16:17:04 +0000'",b'https://www.lebensmittelwarnung.de/bvl-lmw-de/detail/lebensmittel/64563',271
b'Zena Moringa Powder',b'https://www.lebensmittelwarnung.de/bvl-lmw-de/detail/lebensmittel/63826',"b'<img src=""https://www.lebensmittelwarnung.de/bvl-lmw-de/opensaga/attachment/942b73a7-bd9e-4b11-b435-85b97c032ea2/2021_02_18SmaakversterkerMoringapowderFAVV_foto.jpg"" width=""100"" /><br/>\n<b>Produktbezeichnung:</b>\nZena Moringa Powder<br/>\n<b>Typ:</b>\nLebensmittel<br/>\n<b>Hersteller (Inverkehrbringer):</b>\nUnidex B.V.<br/>\n<b>Grund der Warnung:</b>\nSalmonellen<br/>\n<b>Betroffene L\xc3\xa4nder:</b>\nBaden-W\xc3\xbcrttemberg, Bayern, Berlin, Nordrhein-Westfalen, Sachsen-Anhalt<br/>\n'","b'<img src=""https://www.lebensmittelwarnung.de/bvl-lmw-de/opensaga/attachment/942b73a7-bd9e-4b11-b435-85b97c032ea2/2021_02_18SmaakversterkerMoringapowderFAVV_foto.jpg"" width=""100"" /><br/>\n<b>Produktbezeichnung:</b>\nZena Moringa Powder<br/>\n<b>Typ:</b>\nLebensmittel<br/>\n<b>Hersteller (Inverkehrbringer):</b>\nUnidex B.V.<br/>\n<b>Grund der Warnung:</b>\nSalmonellen<br/>\n<b>Betroffene L\xc3\xa4nder:</b>\nBaden-W\xc3\xbcrttemberg, Bayern, Berlin, Nordrhein-Westfalen, Sachsen-Anhalt<br/>\n'","b'Thu, 18 Feb 2021 18:14:28 +0000'",b'https://www.lebensmittelwarnung.de/bvl-lmw-de/detail/lebensmittel/63826',272
b'Ubena Gem\xc3\xbcseheld Sesam Kuruma',b'https://www.lebensmittelwarnung.de/bvl-lmw-de/detail/lebensmittel/62084',"b'<img src=""https://www.lebensmittelwarnung.de/bvl-lmw-de/opensaga/attachment/90685f41-96c4-472d-a274-eacbb5fe7a3c/Ubena Gem\xc3\xbcseheld Sesam Kuruma.png"" width=""100"" /><br/>\n<b>Produktbezeichnung:</b>\nUbena Gem\xc3\xbcseheld Sesam Kuruma<br/>\n<b>Typ:</b>\nLebensmittel<br/>\n<b>Hersteller (Inverkehrbringer):</b>\nHersteller: Fuchs GmbH & Co. KG, Industriestra\xc3\x9fe 25, 49201 Dissen\n\nInverkehrbringer:Fuchs Foodservice GmbH, Industriestra\xc3\x9fe 25, 49201 Dissen<br/>\n<b>Grund der Warnung:</b>\nEthylenoxid oberhalb der zul\xc3\xa4ssigen H\xc3\xb6chstmengen nachgewiesen<br/>\n<b>Betroffene L\xc3\xa4nder:</b>\nBaden-W\xc3\xbcrttemberg, Berlin, Brandenburg, Niedersachsen, Nordrhein-Westfalen, Rheinland-Pfalz<br/>\n'","b'<img src=""https://www.lebensmittelwarnung.de/bvl-lmw-de/opensaga/attachment/90685f41-96c4-472d-a274-eacbb5fe7a3c/Ubena Gem\xc3\xbcseheld Sesam Kuruma.png"" width=""100"" /><br/>\n<b>Produktbezeichnung:</b>\nUbena Gem\xc3\xbcseheld Sesam Kuruma<br/>\n<b>Typ:</b>\nLebensmittel<br/>\n<b>Hersteller (Inverkehrbringer):</b>\nHersteller: Fuchs GmbH & Co. KG, Industriestra\xc3\x9fe 25, 49201 Dissen\n\nInverkehrbringer:Fuchs Foodservice GmbH, Industriestra\xc3\x9fe 25, 49201 Dissen<br/>\n<b>Grund der Warnung:</b>\nEthylenoxid oberhalb der zul\xc3\xa4ssigen H\xc3\xb6chstmengen nachgewiesen<br/>\n<b>Betroffene L\xc3\xa4nder:</b>\nBaden-W\xc3\xbcrttemberg, Berlin, Brandenburg, Niedersachsen, Nordrhein-Westfalen, Rheinland-Pfalz<br/>\n'","b'Wed, 23 Dec 2020 18:21:33 +0000'",b'https://www.lebensmittelwarnung.de/bvl-lmw-de/detail/lebensmittel/62084',273
b'Fuchs Asia Gew\xc3\xbcrz Dose Fuchs Asia Gew\xc3\xbcrz Beutel BioWagner Curry + Tofu Gew\xc3\xbcrzzubereitung BioWagner Sesamsaat BioWagner W\xc3\xbcrzmix Backkartoffeln',b'https://www.lebensmittelwarnung.de/bvl-lmw-de/detail/lebensmittel/62171',"b'<img src=""https://www.lebensmittelwarnung.de/bvl-lmw-de/opensaga/attachment/e5532e7d-9902-44d1-bcde-36a35b463fca/Fuchs Asia Gew\xc3\xbcrz Dose.jpg"" width=""100"" /><br/>\n<b>Produktbezeichnung:</b>\nFuchs Asia Gew\xc3\xbcrz Dose\nFuchs Asia Gew\xc3\xbcrz Beutel\nBioWagner Curry + Tofu Gew\xc3\xbcrzzubereitung\nBioWagner Sesamsaat\nBioWagner W\xc3\xbcrzmix Backkartoffeln<br/>\n<b>Typ:</b>\nLebensmittel<br/>\n<b>Hersteller (Inverkehrbringer):</b>\nHersteller:\nFuchs Gew\xc3\xbcrze\nIndustriestrasse 25\n49201 Dissen am Teutoburger Wald\n\nInverkehrbringer:\nTEUTO Markenvertrieb GmbH\nIndustriestrasse 25\n49201 Dissen am Teutoburger Wald<br/>\n<b>Grund der Warnung:</b>\nEthylenoxid oberhalb der zul\xc3\xa4ssigen H\xc3\xb6chstmengen nachgewiesen<br/>\n<b>Betroffene L\xc3\xa4nder:</b>\nBaden-W\xc3\xbcrttemberg, Bayern, Berlin, Brandenburg, Bremen, Hessen, Mecklenburg-Vorpommern, Niedersachsen, Nordrhein-Westfalen, Rheinland-Pfalz, Saarland, Sachsen, Sachsen-Anhalt, Schleswig-Holstein, Th\xc3\xbcringen<br/>\n'","b'<img src=""https://www.lebensmittelwarnung.de/bvl-lmw-de/opensaga/attachment/e5532e7d-9902-44d1-bcde-36a35b463fca/Fuchs Asia Gew\xc3\xbcrz Dose.jpg"" width=""100"" /><br/>\n<b>Produktbezeichnung:</b>\nFuchs Asia Gew\xc3\xbcrz Dose\nFuchs Asia Gew\xc3\xbcrz Beutel\nBioWagner Curry + Tofu Gew\xc3\xbcrzzubereitung\nBioWagner Sesamsaat\nBioWagner W\xc3\xbcrzmix Backkartoffeln<br/>\n<b>Typ:</b>\nLebensmittel<br/>\n<b>Hersteller (Inverkehrbringer):</b>\nHersteller:\nFuchs Gew\xc3\xbcrze\nIndustriestrasse 25\n49201 Dissen am Teutoburger Wald\n\nInverkehrbringer:\nTEUTO Markenvertrieb GmbH\nIndustriestrasse 25\n49201 Dissen am Teutoburger Wald<br/>\n<b>Grund der Warnung:</b>\nEthylenoxid oberhalb der zul\xc3\xa4ssigen H\xc3\xb6chstmengen nachgewiesen<br/>\n<b>Betroffene L\xc3\xa4nder:</b>\nBaden-W\xc3\xbcrttemberg, Bayern, Berlin, Brandenburg, Bremen, Hessen, Mecklenburg-Vorpommern, Niedersachsen, Nordrhein-Westfalen, Rheinland-Pfalz, Saarland, Sachsen, Sachsen-Anhalt, Schleswig-Holstein, Th\xc3\xbcringen<br/>\n'","b'Wed, 23 Dec 2020 18:01:01 +0000'",b'https://www.lebensmittelwarnung.de/bvl-lmw-de/detail/lebensmittel/62171',274
b'Bamboo Garden Hoisin Sauce Bamboo Garden Sesam wei\xc3\x9f ger\xc3\xb6stet Bamboo Garden Bio Teriyaki Sauce Bamboo Garden Bio Teriyaki Sauce Kattus Tahini Sesampaste',b'https://www.lebensmittelwarnung.de/bvl-lmw-de/detail/lebensmittel/62159',"b'<img src=""https://www.lebensmittelwarnung.de/bvl-lmw-de/opensaga/attachment/2630f7ae-56d5-402c-af85-c7ad9ec1b5c8/Bamboo Garden Bio Teriyaki Sauce_2.jpg"" width=""100"" /><br/>\n<b>Produktbezeichnung:</b>\nBamboo Garden Hoisin Sauce\nBamboo Garden Sesam wei\xc3\x9f ger\xc3\xb6stet\nBamboo Garden Bio Teriyaki Sauce\nBamboo Garden Bio Teriyaki Sauce\nKattus Tahini Sesampaste<br/>\n<b>Typ:</b>\nLebensmittel<br/>\n<b>Hersteller (Inverkehrbringer):</b>\nHersteller: Fuchs GmbH & Co. KG, Industriestra\xc3\x9fe 25, 49201Dissen\n\nInverkehrbringer:Theodor Kattus GmbH, Industriestra\xc3\x9fe 25, 49201 Dissen<br/>\n<b>Grund der Warnung:</b>\nEthylenoxid oberhalb der zul\xc3\xa4ssigen H\xc3\xb6chstmengen nachgewiesen<br/>\n<b>Betroffene L\xc3\xa4nder:</b>\nBaden-W\xc3\xbcrttemberg, Bayern, Berlin, Brandenburg, Bremen, Hessen, Mecklenburg-Vorpommern, Niedersachsen, Nordrhein-Westfalen, Rheinland-Pfalz, Saarland, Sachsen, Sachsen-Anhalt, Schleswig-Holstein, Th\xc3\xbcringen<br/>\n'","b'<img src=""https://www.lebensmittelwarnung.de/bvl-lmw-de/opensaga/attachment/2630f7ae-56d5-402c-af85-c7ad9ec1b5c8/Bamboo Garden Bio Teriyaki Sauce_2.jpg"" width=""100"" /><br/>\n<b>Produktbezeichnung:</b>\nBamboo Garden Hoisin Sauce\nBamboo Garden Sesam wei\xc3\x9f ger\xc3\xb6stet\nBamboo Garden Bio Teriyaki Sauce\nBamboo Garden Bio Teriyaki Sauce\nKattus Tahini Sesampaste<br/>\n<b>Typ:</b>\nLebensmittel<br/>\n<b>Hersteller (Inverkehrbringer):</b>\nHersteller: Fuchs GmbH & Co. KG, Industriestra\xc3\x9fe 25, 49201Dissen\n\nInverkehrbringer:Theodor Kattus GmbH, Industriestra\xc3\x9fe 25, 49201 Dissen<br/>\n<b>Grund der Warnung:</b>\nEthylenoxid oberhalb der zul\xc3\xa4ssigen H\xc3\xb6chstmengen nachgewiesen<br/>\n<b>Betroffene L\xc3\xa4nder:</b>\nBaden-W\xc3\xbcrttemberg, Bayern, Berlin, Brandenburg, Bremen, Hessen, Mecklenburg-Vorpommern, Niedersachsen, Nordrhein-Westfalen, Rheinland-Pfalz, Saarland, Sachsen, Sachsen-Anhalt, Schleswig-Holstein, Th\xc3\xbcringen<br/>\n'","b'Wed, 23 Dec 2020 18:00:47 +0000'",b'https://www.lebensmittelwarnung.de/bvl-lmw-de/detail/lebensmittel/62159',275
b'B\xc3\xbcnting Tee Bio Fenchel-Anis-K\xc3\xbcmmel',b'https://www.lebensmittelwarnung.de/bvl-lmw-de/detail/lebensmittel/57322',"b'<img src=""https://www.lebensmittelwarnung.de/bvl-lmw-de/opensaga/attachment/f5be3d5e-ab06-453a-a15d-5701aa8d185b/Abbildung Bio F-A-K 100g.png"" width=""100"" /><br/>\n<b>Produktbezeichnung:</b>\nB\xc3\xbcnting Tee Bio Fenchel-Anis-K\xc3\xbcmmel<br/>\n<b>Typ:</b>\nLebensmittel<br/>\n<b>Hersteller (Inverkehrbringer):</b>\nJ. B\xc3\xbcnting Teehandelshaus GmbH & Comp.\nBrunnenstr. 37, 26789 Leer<br/>\n<b>Grund der Warnung:</b>\nErh\xc3\xb6hte Werte an Pyrrolizidinalkaloiden (PA) und Tropanalkaloiden (TA)<br/>\n<b>Betroffene L\xc3\xa4nder:</b>\nBaden-W\xc3\xbcrttemberg, Bayern, Berlin, Brandenburg, Bremen, Hamburg, Hessen, Mecklenburg-Vorpommern, Niedersachsen, Nordrhein-Westfalen, Rheinland-Pfalz, Saarland, Sachsen, Sachsen-Anhalt, Schleswig-Holstein, Th\xc3\xbcringen<br/>\n'","b'<img src=""https://www.lebensmittelwarnung.de/bvl-lmw-de/opensaga/attachment/f5be3d5e-ab06-453a-a15d-5701aa8d185b/Abbildung Bio F-A-K 100g.png"" width=""100"" /><br/>\n<b>Produktbezeichnung:</b>\nB\xc3\xbcnting Tee Bio Fenchel-Anis-K\xc3\xbcmmel<br/>\n<b>Typ:</b>\nLebensmittel<br/>\n<b>Hersteller (Inverkehrbringer):</b>\nJ. B\xc3\xbcnting Teehandelshaus GmbH & Comp.\nBrunnenstr. 37, 26789 Leer<br/>\n<b>Grund der Warnung:</b>\nErh\xc3\xb6hte Werte an Pyrrolizidinalkaloiden (PA) und Tropanalkaloiden (TA)<br/>\n<b>Betroffene L\xc3\xa4nder:</b>\nBaden-W\xc3\xbcrttemberg, Bayern, Berlin, Brandenburg, Bremen, Hamburg, Hessen, Mecklenburg-Vorpommern, Niedersachsen, Nordrhein-Westfalen, Rheinland-Pfalz, Saarland, Sachsen, Sachsen-Anhalt, Schleswig-Holstein, Th\xc3\xbcringen<br/>\n'","b'Sat, 05 Sep 2020 07:25:48 +0000'",b'https://www.lebensmittelwarnung.de/bvl-lmw-de/detail/lebensmittel/57322',276
